FİRMA NUMARASI	FİRMA ADI	İŞ YERİ	AMBAR	TÜR	MALZEME/HİZMET KODU	MASRAF MERKEZİ	TALEP NUMARASI	TALEP EDEN	TALEP TARİHİ	TALEP ONAYLAYAN	TALEP ONAY TARİHİ	TALEP AÇIKLAMA	SİPARİŞ NUMARASI	SİPARİŞİ AÇAN	SİPARİŞ TARİHİ	SİPARİŞ ONAYLAYAN	SİPARİŞ ONAY TARİHİ	SİPARİŞ MALZEME	TESLİM EVRAK NO	TESLİM TARİHİ	CARİ ÜNVANI	TESLİM ALAN	AÇIKLAMA	MİKTAR	BİRİM	ÖDEME VADESİ	PARA BİRİMİ	BİRİM FİYAT	TOPLAM	FATURAYI KAYDEDEN	FATURA KAYDETME TARİHİ	FATURA TARİHİ	FATURA NO
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		20x20 1.5 mm demir profil [ atolye stok ve fabrika çevre işleri,stokta hiç profil yoktur]	10	Adet	30	TL	158,333	1583,33	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		10 luk U demiri [ yağ işletmesi köprü yapımı üretim alanı]	10	Adet	30	TL	1875	18750	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		beyaz endüstriyel boya [ yağ işletmesi köprü yapımı üretim alanı]	1	Adet	30	TL	2333,33	2333,33	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		endüstriyel astar [ yağ işletmesi köprü yapımı üretim alanı]	1	Adet	30	TL	1250	1250	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		endüstriyel tiner [ yağ işletmesi köprü yapımı üretim alanı]	1	Adet	30	TL	833,33	833,33	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		Metrilk 16 gergi [ yağ işletmesi köprü yapımı üretim alanı]	4	Adet	30	TL	208,335	833,34	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		12 mm çelik halat [ yağ işletmesi köprü yapımı üretim alanı]	30	METRE	30	TL	25	750	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		20X40 1.5 MM demir profil [ atolye stok ve fabrika çevre işleri,stokta hiç profil yoktur]	10	Adet	30	TL	241,667	2416,67	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		30x40 1.5 mm demir profil [ atolye stok ve fabrika çevre işleri,stokta hiç profil yoktur]	10	Adet	30	TL	308,333	3083,33	ali.karakus	27.01.2026 10:32	22.01.2026 00:00	KAS2026000000103
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000098	mehmet.urun	13.01.2026 11:29	AKHİSAR.MUHASEBE	13.01.2026 15:24	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000076	Zehra Kılınç	20.01.2026 15:38	AKHİSAR.MUHASEBE	27.01.2026 16:53	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		40x40 2 mm demir profil [ atolye stok ve fabrika çevre işleri,stokta hiç profil yoktur]	20	Adet	30	TL	433,3335	8666,67	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.000064	mehmet.urun	15.01.2026 17:43	evren.akinci	19.01.2026 16:15	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000077	Zehra Kılınç	20.01.2026 16:36	AKHİSAR.MUHASEBE	27.01.2026 16:50	Bakım Onarım Giderleri Makina Tesisat - Akhisar			SEZGİN AKKAYNAK		63 LÜK PPRC DİRSEK (ACİL)	10	Adet	30	TL	55,512	555,12	ali.karakus	27.01.2026 17:21	27.01.2026 00:00	SEF2026000000023
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	ELEKTRİK MALZEMELERİ	T.055.000.000088	mehmet.urun	19.01.2026 17:54	evren.akinci	19.01.2026 17:57	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000078	Zehra Kılınç	20.01.2026 16:49	AKHİSAR.MUHASEBE	20.01.2026 17:43	Bakım Onarım Giderleri Makina Tesisat - Akhisar			MUHTELİF SATICILAR		FORKLİFT HİDROLİK VALF BOBİNİ 12 V (FORKLİFT ARIZA)	2	Adet	01	TL	4200	8400	ali.karakus	21.01.2026 08:49	20.01.2026 00:00	GİB2026000000006
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000079	Zehra Kılınç	20.01.2026 17:29	AKHİSAR.MUHASEBE	20.01.2026 17:43	Bakım Onarım Giderleri Makina Tesisat - Akhisar			AKÇA TEKNİK HIRDAVAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ		20x20 1.5 mm 304 L paslanmaz profil [üretim ve fabrika geneli kullanım stok ürünler]	10	Adet	15	TL	990	9900	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000079	Zehra Kılınç	20.01.2026 17:29	AKHİSAR.MUHASEBE	20.01.2026 17:43	Bakım Onarım Giderleri Makina Tesisat - Akhisar			AKÇA TEKNİK HIRDAVAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ		40x40 1.5 mm 316 L paslanmaz profil [ kuyular dip alma merdiven yapımı]	10	Adet	15	TL	3750	37500	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		20x40 1.5 mm 304 L paslanmaz profil [üretim ve fabrika geneli kullanım stok ürünler]	10	Adet	60	TL	1350,78	13507,8	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		40x40 1.5 mm 304 L paslanmaz profil [üretim ve fabrika geneli kullanım stok ürünler]	10	Adet	60	TL	1854,54	18545,4	ali.karakus	27.01.2026 18:20	22.01.2026 00:00	OZM2026000000602
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		30x50 1.5 mm 304 L paslanmaz profil [üretim ve fabrika geneli kullanım stok ürünler]	10	Adet	60	TL	1801,8	18018	ali.karakus	27.01.2026 18:20	22.01.2026 00:00	OZM2026000000602
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		1/2 kaynak ağızlı dirsek 304 L [üretim ve fabrika geneli kullanım stok ürünler]	20	Adet	60	TL	34,9	698	ali.karakus	27.01.2026 18:11	22.01.2026 00:00	OZM2026000000603
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		3/4 kaynak ağızlı dirsek 304L [üretim ve fabrika geneli kullanım stok ürünler]	20	Adet	60	TL	58,03	1160,6	ali.karakus	27.01.2026 18:11	22.01.2026 00:00	OZM2026000000603
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		1/2 manşon kaynak ağızlı 304L [üretim ve fabrika geneli kullanım stok ürünler]	20	Adet	60	TL	28,8	576	ali.karakus	27.01.2026 18:11	22.01.2026 00:00	OZM2026000000603
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PASLANMAZ MALZEMELER	T.055.000.000099	mehmet.urun	13.01.2026 11:11	Zehra Kılınç	14.01.2026 12:41	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000080	Zehra Kılınç	20.01.2026 17:39	AKHİSAR.MUHASEBE	27.01.2026 16:59	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÖZİMEKS SANAYİ ÜRÜNLERİ TİC. LTD. ŞTİ.		30x301.5 mm 304 L paslanmaz profil [üretim ve fabrika geneli kullanım stok ürünler]	10	Adet	60	TL	1380,24	13802,4	ali.karakus	27.01.2026 18:20	22.01.2026 00:00	OZM2026000000602
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.000.000141	tunahan.ak	19.01.2026 13:44	ufuk.kiranli	20.01.2026 08:28	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000147	Semih Mutlu	20.01.2026 17:51	ali.baplı	21.01.2026 13:36	Bakım Onarım Giderleri Makina Tesisat-Gönen			B.T.M. BURSA TEKNİK MALZ. ENDÜSTRİYEL LTD. ŞTİ.		60 LIK KALINLIK 4 MM PATENT DİRSEK ACİL	3	AD	30	TL	91,85	275,55	khairullah.taj	28.01.2026 13:10	22.01.2026 00:00	BTM2026000000199
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.000.000141	tunahan.ak	19.01.2026 13:44	ufuk.kiranli	20.01.2026 08:28	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000147	Semih Mutlu	20.01.2026 17:51	ali.baplı	21.01.2026 13:36	Bakım Onarım Giderleri Makina Tesisat-Gönen			B.T.M. BURSA TEKNİK MALZ. ENDÜSTRİYEL LTD. ŞTİ.		60 LIK KALINLIK  4 MM  T ( DEMİR )  ACİL	3	AD	30	TL	250,8	752,4	khairullah.taj	28.01.2026 13:10	22.01.2026 00:00	BTM2026000000199
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.000.000141	tunahan.ak	19.01.2026 13:44	ufuk.kiranli	20.01.2026 08:28	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000147	Semih Mutlu	20.01.2026 17:51	ali.baplı	21.01.2026 13:36	Bakım Onarım Giderleri Makina Tesisat-Gönen			B.T.M. BURSA TEKNİK MALZ. ENDÜSTRİYEL LTD. ŞTİ.		60 LIK DÖKÜM BUHAR VANASI ACİL	1	AD	30	TL	6582,1	6582,1	khairullah.taj	28.01.2026 13:10	22.01.2026 00:00	BTM2026000000199
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.008	MEKANİK BAKIM ONARIM	T.032.000.000140	tunahan.ak	19.01.2026 13:16	ufuk.kiranli	20.01.2026 08:33	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen	S.ACM.GNN.000148	Semih Mutlu	20.01.2026 18:17	ali.baplı	21.01.2026 13:37	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen			GÖNEN METAL - MURAT TÜRK		BOY 85 CM EN 83 CM KALINLIK 5 MM SAÇ ( ACİL )	2	AD	30	TL	1383,333333	2766,67	khairullah.taj	26.01.2026 12:56	21.01.2026 00:00	GMS2026000000092
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000137	tunahan.ak	19.01.2026 12:06	Semih Mutlu	20.01.2026 18:18	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000149	Semih Mutlu	20.01.2026 18:36	ali.baplı	21.01.2026 13:38	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		PNÖMATİK POLİÜRETAN HAVA HORTUM 7X10 MM ( 10 MM )  100 METRE 	100	AD	30	TL	20,75	2075	khairullah.taj	23.01.2026 11:43	21.01.2026 00:00	UZN2026000000630
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000137	tunahan.ak	19.01.2026 12:06	Semih Mutlu	20.01.2026 18:18	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000149	Semih Mutlu	20.01.2026 18:36	ali.baplı	21.01.2026 13:38	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		PNÖMATİK POLİÜRETAN HAVA HORTUM 8X5,5 MM ( 8 MM )  100 METRE 	100	AD	30	TL	14,75	1475	khairullah.taj	23.01.2026 11:43	21.01.2026 00:00	UZN2026000000630
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	BOYA MALZEMELERİ	T.032.000.000138	tunahan.ak	19.01.2026 12:25	ufuk.kiranli	20.01.2026 08:28	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000150	Semih Mutlu	20.01.2026 18:36	ali.baplı	21.01.2026 13:39	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		SELÜLOZİK TİNER (2 TENEKE )	2	AD	30	TL	750	1500	khairullah.taj	23.01.2026 11:43	21.01.2026 00:00	UZN2026000000630
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000122	tunahan.ak	16.01.2026 11:38	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000151	Semih Mutlu	21.01.2026 09:09	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		EMNİYET VALFİ 3 BAR -2,5 ( İNÇ ) 	1	AD	30	TL	17850	17850				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000123	tunahan.ak	16.01.2026 11:43	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000152	Semih Mutlu	21.01.2026 09:22	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		ON-OFF BUHAR VANASI 2,5 İNÇ	1	AD	30	TL	20700	20700	khairullah.taj	27.01.2026 10:56	22.01.2026 00:00	MRT2026000001019
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000124	tunahan.ak	16.01.2026 11:44	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000153	Semih Mutlu	21.01.2026 09:22	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		BUHAR VANASI 2,5 İNÇ 	3	AD	30	TL	6300	18900	khairullah.taj	27.01.2026 10:53	22.01.2026 00:00	MRT2026000001021
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.008	MEKANİK BAKIM ONARIM	T.032.000.000125	tunahan.ak	16.01.2026 11:46	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen	S.ACM.GNN.000154	Semih Mutlu	21.01.2026 09:22	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		32 LİK KONDENSTOP 	2	AD	30	TL	19640	39280	khairullah.taj	28.01.2026 13:55	22.01.2026 00:00	MRT2026000001024
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.008	MEKANİK BAKIM ONARIM	T.032.000.000126	tunahan.ak	16.01.2026 11:47	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen	S.ACM.GNN.000155	Semih Mutlu	21.01.2026 09:23	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		32 LİK FİLTRE	1	AD	30	TL	1591	1591	khairullah.taj	28.01.2026 13:05	22.01.2026 00:00	MRT2026000001023
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.008	MEKANİK BAKIM ONARIM	T.032.000.000127	tunahan.ak	16.01.2026 11:48	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen	S.ACM.GNN.000156	Semih Mutlu	21.01.2026 09:25	ali.baplı	21.01.2026 13:41	Bakım Onarım  Giderleri Kazan Dairesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		GÖZETLEME CAMI 32 LİK 	2	AD	30	TL	4100	8200	khairullah.taj	28.01.2026 13:02	22.01.2026 00:00	MRT2026000001022
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000128	tunahan.ak	16.01.2026 11:49	ufuk.kiranli	16.01.2026 14:30	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000157	Semih Mutlu	21.01.2026 09:25	ali.baplı	21.01.2026 13:42	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			MAR-TEK MEKANİK OTOMASYON ELEKTRİK TESİSAT İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ		BUHAR VANASI 32 LİK 	1	AD	30	TL	3100	3100	khairullah.taj	27.01.2026 10:50	22.01.2026 00:00	MRT2026000001020
